send_time_ns,exit_time_ns,sender_to_A_s,service_time_A_s,A_to_B_s,service_time_B_s,B_to_sink_s,end_to_end_s,threads_A,threads_B,lambda,queue_len_A,queue_len_B
12452371825919722,12452371902311143,0.02017,0.0200651,0.0544768,0.0500713,0.00174467,0.0763914,13,32,329.413,1,2
12452371829011054,12452371902320431,0.0201329,0.0200655,0.0514365,0.050067,0.00174006,0.0733094,13,32,329.413,1,2
12452371831093018,12452371915327549,0.0201383,0.0200652,0.0594389,0.0500716,0.0046573,0.0842345,13,32,304.114,1,2
12452371836169232,12452371915342457,0.0201534,0.0200619,0.0543765,0.0500678,0.00464333,0.0791732,13,32,304.114,1,2
12452371845246991,12452371928393918,0.0201428,0.0200681,0.059423,0.0500641,0.00358113,0.0831469,13,32,281.345,1,2
12452371850324198,12452371928408906,0.0201408,0.0200675,0.0543808,0.0500611,0.00356308,0.0780847,13,32,281.345,1,2
12452371860412797,12452371953579946,0.0201623,0.0200667,0.0523722,0.0500671,0.0206326,0.0931671,13,32,247.929,1,2
12452371864493911,12452371953597088,0.0201477,0.020066,0.0503342,0.0500653,0.0186213,0.0891032,13,32,247.929,1,2
12452371874572170,12452371953606165,0.020154,0.0200682,0.0575088,0.0500656,0.00137119,0.079034,13,32,247.929,1,2
12452371882651001,12452371973811806,0.0201594,0.0200673,0.0625232,0.0500659,0.0084782,0.0911608,13,32,220.901,1,2
12452371884726483,12452371973830782,0.0201653,0.0200734,0.0604723,0.0500638,0.00846669,0.0891043,13,32,220.901,1,2
12452371889807396,12452371973839779,0.0201583,0.0200713,0.0554128,0.0500631,0.00846129,0.0840324,13,32,220.901,1,2
12452371890889711,12452371973848325,0.0201611,0.0200681,0.0543774,0.0500638,0.0084201,0.0829586,13,32,220.901,1,2
12452371901965296,12452371980936132,0.0201537,0.0200673,0.0562801,0.0500653,0.00253702,0.0789708,13,32,278.795,1,2
12452371915051733,12452372006479268,0.0201666,0.0200675,0.0683674,0.050071,0.00289348,0.0914275,13,32,451.63,1,2
12452371928135395,12452372006494426,0.0201573,0.0200672,0.0553235,0.0500667,0.0028782,0.078359,13,32,451.63,1,2
12452371934215767,12452372040820449,0.0201499,0.0200676,0.0553202,0.0500666,0.0311345,0.106605,13,32,365.473,1,2
12452371953299030,12452372040836018,0.0201678,0.0200699,0.0503409,0.0500704,0.0170283,0.087537,13,32,365.473,1,2
12452371959383741,12452372040844854,0.0201738,0.0200683,0.0513899,0.0500706,0.0098974,0.0814611,13,32,365.473,1,2
12452371966466458,12452372040854242,0.0201666,0.0200648,0.0506801,0.0500688,0.00354103,0.0743878,13,32,365.473,1,2
12452371973542803,12452372061425408,0.0201488,0.0200714,0.0627847,0.0500686,0.00494911,0.0878826,13,32,478.408,1,2
12452371974621821,12452372061441448,0.0201466,0.0200699,0.0617461,0.0500691,0.00492691,0.0868196,13,32,478.408,1,2
12452371980696213,12452372061450104,0.0201373,0.0200673,0.0557183,0.0500662,0.00489827,0.0807539,13,32,478.408,1,2
12452371981772476,12452372061458390,0.0201538,0.0200713,0.0546383,0.0500652,0.00489378,0.0796859,13,32,478.408,1,2
12452371984849251,12452372061466746,0.0201349,0.0200701,0.0516156,0.0500673,0.00486701,0.0766175,13,32,478.408,1,2
12452371985924653,12452372061478668,0.0201342,0.0200644,0.0506035,0.0500674,0.00481629,0.075554,13,32,478.408,1,2
12452371986999293,12452372061487675,0.0202097,0.0200727,0.0513385,0.0500674,0.00294021,0.0744884,13,32,478.408,1,2
12452371988143272,12452372061501761,0.0201472,0.0200626,0.0502704,0.0500652,0.00294087,0.0733585,13,32,478.408,1,2
12452372006215324,12452372101827807,0.0201424,0.0200687,0.064462,0.0500662,0.0110081,0.0956125,13,32,345.344,1,2
12452372008298100,12452372101843907,0.0201696,0.0200698,0.0623827,0.0500625,0.0109935,0.0935458,13,32,345.344,1,2
12452372015379123,12452372101852954,0.0201542,0.0200698,0.0553518,0.0500604,0.0109678,0.0864738,13,32,345.344,1,2
12452372020455549,12452372101861640,0.0201355,0.0200645,0.0503097,0.0500625,0.0109609,0.0814061,13,32,345.344,1,2
12452372040537129,12452372116907581,0.020168,0.0200665,0.0507099,0.0500656,0.00549261,0.0763705,13,32,317.44,1,2
12452372041618021,12452372116923471,0.0201471,0.0200684,0.053733,0.0500671,0.00142532,0.0753055,13,32,317.44,1,2
12452372043695657,12452372116932027,0.0201397,0.0200669,0.0516898,0.0500632,0.0014069,0.0732364,13,32,317.44,1,2
12452372049773936,12452372142322357,0.0201438,0.0200676,0.0546462,0.0500688,0.0177584,0.0925484,13,32,324.59,1,2
12452372050850309,12452372142338026,0.0201404,0.0200696,0.0535886,0.0500648,0.0177587,0.0914877,13,32,324.59,1,2
12452372055933156,12452372142346572,0.0202282,0.0200719,0.0564968,0.0500682,0.00968846,0.0864134,13,32,324.59,1,2
12452372057020429,12452372142355479,0.0201496,0.0200653,0.0554968,0.0500677,0.00968869,0.0853351,13,32,324.59,1,2
12452372059094869,12452372142369956,0.0201526,0.0200675,0.0534501,0.0500645,0.00967238,0.0832751,13,32,324.59,1,2
12452372061172165,12452372142378351,0.0201414,0.0200667,0.0514084,0.0500683,0.00965634,0.0812062,13,32,324.59,1,2
12452372065249951,12452372142388931,0.0201481,0.0200663,0.0513299,0.0500724,0.00566093,0.077139,13,32,324.59,1,2
12452372074325636,12452372159521596,0.020146,0.0200699,0.0573486,0.0500676,0.00770139,0.085196,13,32,304.196,1,2
12452372082405689,12452372168869891,0.0201497,0.0200684,0.0643533,0.0500658,0.00196126,0.0864642,13,32,350.98,1,2
12452372086483957,12452372168885190,0.0201623,0.020073,0.0603037,0.0500629,0.00193525,0.0824012,13,32,350.98,1,2
12452372101567620,12452372176930037,0.0201519,0.0200662,0.0513635,0.0500829,0.00384701,0.0753624,13,32,328.255,1,2
12452372116650781,12452372196283696,0.0201538,0.0200688,0.055513,0.0500708,0.00396614,0.0796329,13,32,387.596,1,2
12452372117728797,12452372196299605,0.0201597,0.0200725,0.0544717,0.0500707,0.00393939,0.0785708,13,32,387.596,1,2
12452372122804971,12452372202372875,0.0201423,0.0200674,0.0554348,0.0500636,0.00399081,0.0795679,13,32,365.151,1,2
12452372124886364,12452372202388023,0.0201673,0.0200711,0.0533645,0.0500665,0.00396986,0.0775017,13,32,365.151,1,2
12452372134962912,12452372214652282,0.0201483,0.0200696,0.0544153,0.0500655,0.00512574,0.0796894,13,32,348.505,1,2
12452372142042273,12452372214668823,0.0201546,0.0200664,0.0514764,0.0500697,0.000995532,0.0726265,13,32,348.505,1,2
12452372148124248,12452372219763612,0.0201547,0.0200679,0.0505953,0.0500649,0.000889353,0.0716394,13,32,389.923,1,2
12452372150204700,12452372231918847,0.0201492,0.0200725,0.0565745,0.0500657,0.00499039,0.0817141,13,32,350.274,1,2
12452372159282479,12452372244128915,0.0201343,0.0200635,0.0576833,0.0500667,0.00702882,0.0848464,13,32,318.175,1,2
12452372161360626,12452372244144604,0.0201495,0.0200663,0.0556053,0.0500663,0.00702923,0.082784,13,32,318.175,1,2
12452372163437891,12452372244153250,0.0201382,0.0200706,0.0535586,0.0500628,0.00701854,0.0807154,13,32,318.175,1,2
12452372166514606,12452372244161516,0.0202292,0.0200715,0.0504122,0.0500641,0.00700552,0.0776469,13,32,318.175,1,2
12452372168598473,12452372256357497,0.0201656,0.0200655,0.0575139,0.0500661,0.0100795,0.087759,13,32,353.129,1,2
12452372176681211,12452372256372615,0.0201569,0.0200674,0.0555425,0.0500665,0.00399205,0.0796914,13,32,353.129,1,2
12452372177758456,12452372256381241,0.0201473,0.0200702,0.05452,0.0500653,0.00395546,0.0786228,13,32,353.129,1,2
12452372186832959,12452372268633057,0.0201418,0.0200702,0.050538,0.0500632,0.0111202,0.0818001,10,27,387.521,1,2
12452372187911537,12452372268648065,0.0201668,0.020079,0.0565708,0.0500641,0.00399896,0.0807365,10,27,387.521,1,2
12452372195997510,12452372291885168,0.0201874,0.0200729,0.0535969,0.0500733,0.0221034,0.0958877,10,27,397.592,1,2
12452372202127406,12452372291900606,0.0201501,0.0200664,0.0515675,0.0500666,0.0180556,0.0897732,10,27,397.592,1,2
12452372204206745,12452372291909633,0.0201489,0.0200699,0.0575737,0.0500682,0.00998033,0.0877029,10,27,397.592,1,2
12452372207282107,12452372291920794,0.0201396,0.0200694,0.0545409,0.0500661,0.0099582,0.0846387,10,27,397.592,1,2
12452372214368361,12452372291934029,0.0201735,0.0200688,0.0514717,0.0500694,0.00592043,0.0775657,10,27,397.592,1,2
12452372215449443,12452372291942425,0.0201392,0.0200652,0.0504476,0.0500649,0.00590612,0.076493,10,27,397.592,1,2
12452372219533422,12452372320292430,0.0201377,0.0200676,0.0544447,0.0500654,0.0261766,0.100759,10,27,400.109,1,2
12452372223613643,12452372320308510,0.0201407,0.0200644,0.0504071,0.0500634,0.026147,0.0966949,10,27,400.109,1,2
12452372231692914,12452372320316696,0.0201539,0.0200711,0.0545136,0.0500649,0.0139563,0.0886238,10,27,400.109,1,2
12452372235770561,12452372320327255,0.0201459,0.0200674,0.0504917,0.0500656,0.013919,0.0845567,10,27,400.109,1,2
12452372243846747,12452372320340009,0.020142,0.0200675,0.0546542,0.0500688,0.00169708,0.0764933,10,27,400.109,1,2
12452372246931507,12452372320353424,0.0201745,0.0200662,0.0515676,0.0500654,0.0016798,0.0734219,10,27,400.109,1,2
12452372248019872,12452372320361630,0.0201532,0.020069,0.0505173,0.0500654,0.00167133,0.0723418,10,27,400.109,1,2
12452372256099123,12452372342829614,0.0201531,0.0200691,0.0656343,0.0500674,0.000943145,0.0867305,10,27,437.963,1,2
12452372258179495,12452372342845633,0.0201419,0.0200632,0.0635969,0.0500648,0.000927294,0.0846661,10,27,437.963,1,2
12452372259255858,12452372342853999,0.0201384,0.0200672,0.0625463,0.0500649,0.000913458,0.0835981,10,27,437.963,1,2
12452372262334947,12452372342862425,0.0201373,0.0200678,0.0594912,0.0500643,0.000899012,0.0805275,10,27,437.963,1,2
12452372268411072,12452372342872113,0.0201327,0.0200654,0.0534397,0.0500631,0.000888622,0.074461,10,27,437.963,1,2
12452372271487837,12452372342883675,0.02014,0.020067,0.0503854,0.0500729,0.000870378,0.0713958,10,27,437.963,1,2
12452372272563889,12452372353886284,0.0201405,0.0200666,0.0502454,0.05006,0.0109365,0.0813224,10,27,403.196,1,2
12452372291637865,12452372376302010,0.020147,0.0200725,0.058505,0.0500678,0.00601216,0.0846641,10,27,348.195,1,2
12452372292717534,12452372376317759,0.0201493,0.0200647,0.0574704,0.0500656,0.00598051,0.0836002,10,27,348.195,1,2
12452372293796453,12452372376326365,0.0201387,0.0200656,0.0564211,0.0500636,0.00597017,0.0825299,10,27,348.195,1,2
12452372297874389,12452372376335452,0.0201371,0.0200702,0.0523577,0.050061,0.00596623,0.0784611,10,27,348.195,1,2
12452372308954384,12452372388639806,0.0202053,0.0200709,0.0533375,0.0500668,0.00614266,0.0796854,10,27,439.948,1,2
12452372320032414,12452372396798997,0.0201509,0.0200641,0.0526365,0.0500664,0.00397924,0.0767666,10,27,416.24,1,2
12452372324114559,12452372410257390,0.0201424,0.0200723,0.0596398,0.0500657,0.00636058,0.0861428,10,27,426.24,1,2
12452372327191744,12452372410272238,0.0201441,0.020072,0.0565856,0.0500665,0.0063508,0.0830805,10,27,426.24,1,2
12452372332269743,12452372410280844,0.0201377,0.0200705,0.0515764,0.0500615,0.00629699,0.0780111,10,27,426.24,1,2
12452372336349022,12452372410289580,0.0201348,0.020068,0.0514973,0.0500649,0.00230849,0.0739406,10,27,426.24,1,2
12452372337423251,12452372410301041,0.020133,0.0200683,0.0504499,0.0500651,0.00229482,0.0728778,10,27,426.24,1,2
12452372338497961,12452372410310038,0.0201359,0.0200685,0.0514104,0.0500649,0.000265837,0.0718121,10,27,426.24,1,2
12452372342579456,12452372423393660,0.0201459,0.020066,0.0554394,0.0500677,0.00522888,0.0808142,10,27,417.039,1,2
12452372353655292,12452372427607091,0.0201513,0.0200719,0.0525048,0.0500703,0.00129571,0.0739518,10,27,519.941,1,2
12452372357735102,12452372432832875,0.0201433,0.0200621,0.0525433,0.0500653,0.00241115,0.0750978,10,27,570.621,1,2
12452372359815474,12452372432847592,0.0201412,0.0200663,0.05048,0.0500618,0.00241089,0.0730321,10,27,570.621,1,2
12452372367892961,12452372438901505,0.0201314,0.0200654,0.0506191,0.0500637,0.000258062,0.0710085,10,27,530.021,1,2
12452372370968564,12452372470244138,0.0201603,0.0200677,0.0556794,0.0500673,0.0234358,0.0992756,10,27,439.707,1,2
12452372376049207,12452372470260249,0.0201526,0.0200682,0.050656,0.0500643,0.0234025,0.094211,10,27,439.707,1,2
12452372377126031,12452372470268845,0.020134,0.020064,0.0516189,0.0500704,0.0213899,0.0931428,10,27,439.707,1,2
12452372380204499,12452372470276980,0.0201306,0.0200636,0.0526813,0.0500793,0.0172606,0.0900725,10,27,439.707,1,2
12452372382283347,12452372470285145,0.0201354,0.0200638,0.0506018,0.0500673,0.0172646,0.0880018,10,27,439.707,1,2
12452372387364902,12452372470294372,0.0201413,0.0200689,0.0527442,0.0500667,0.010044,0.0829295,10,27,439.707,1,2
12452372388436586,12452372470307557,0.0201286,0.0200664,0.051724,0.050064,0.0100184,0.081871,10,27,439.707,1,2
12452372390510405,12452372470317636,0.0201431,0.0200673,0.0506285,0.05007,0.00903563,0.0798072,10,27,439.707,1,2
12452372396584937,12452372470326773,0.02014,0.0200719,0.0506033,0.0500663,0.00299854,0.0737418,10,27,439.707,1,2
12452372398657343,12452372492651308,0.0201342,0.0200639,0.0546106,0.0500696,0.0192492,0.093994,10,27,444.947,1,2
12452372399730220,12452372492666777,0.0201577,0.0200769,0.0535398,0.0500666,0.019239,0.0929366,10,27,444.947,1,2
12452372402801985,12452372492675283,0.0201312,0.0200663,0.0505064,0.0500615,0.0192357,0.0898733,10,27,444.947,1,2
12452372406884271,12452372492685993,0.0201535,0.0200703,0.0505787,0.0500651,0.0150695,0.0858017,10,27,444.947,1,2
12452372409960134,12452372492697755,0.0201954,0.0200679,0.0526827,0.0500637,0.00985951,0.0827376,10,27,444.947,1,2
12452372411039493,12452372492709767,0.0201578,0.020066,0.0516769,0.0500683,0.00983555,0.0816703,10,27,444.947,1,2
12452372417113032,12452372492721860,0.0201412,0.020066,0.0516621,0.0500722,0.00380547,0.0756088,10,27,444.947,1,2
12452372423186292,12452372497711032,0.0201291,0.0200643,0.0528692,0.0500686,0.00152642,0.0745247,10,27,420.166,1,2
12452372425263297,12452372497726601,0.0201439,0.0200743,0.0507815,0.0500636,0.00153798,0.0724633,10,27,420.166,1,2
12452372426338247,12452372522325631,0.0201345,0.0200702,0.073766,0.0500654,0.00208693,0.0959874,10,27,459.353,1,2
12452372427411064,12452372522340949,0.0201332,0.0200669,0.0727407,0.050066,0.00205604,0.0949299,10,27,459.353,1,2
12452372429561075,12452372522349455,0.0201369,0.0200659,0.0706323,0.0500625,0.00201922,0.0927884,10,27,459.353,1,2
12452372428486485,12452372522358833,0.0201352,0.0200661,0.0717085,0.0500659,0.0020287,0.0938723,10,27,459.353,1,2
12452372432637078,12452372522372108,0.0201376,0.0200712,0.0675642,0.0500661,0.00203318,0.089735,10,27,459.353,1,2
12452372438711610,12452372522380944,0.0201437,0.0200728,0.0614944,0.0500649,0.00203118,0.0836693,10,27,459.353,1,2
12452372442785560,12452372522390222,0.0201422,0.0200698,0.0574445,0.0500664,0.002018,0.0796047,10,27,459.353,1,2
12452372445859890,12452372522402495,0.0201539,0.020079,0.0543631,0.0500671,0.00202555,0.0765426,10,27,459.353,1,2
12452372469946883,12452372546671678,0.0201878,0.020073,0.0525104,0.0500677,0.00402662,0.0767248,10,27,365.217,1,2
12452372476032755,12452372550773269,0.0201567,0.0200629,0.0515246,0.0500639,0.00305924,0.0747405,10,27,411.86,1,2
12452372477111052,12452372550789029,0.0201365,0.0200655,0.0505114,0.050063,0.00303005,0.073678,10,27,411.86,1,2
12452372482189541,12452372555851087,0.0201299,0.0200656,0.0524711,0.0500677,0.00106052,0.0736615,10,27,390.38,1,2
12452372485268420,12452372556913704,0.0201325,0.0200658,0.0504397,0.0500619,0.00107306,0.0716453,10,27,444.343,1,2
12452372486341967,12452372572104387,0.0201359,0.0200683,0.0504447,0.0500664,0.0151819,0.0857624,10,27,406.536,1,2
12452372492416809,12452372572119595,0.0201352,0.0200672,0.0526638,0.0500701,0.00690379,0.0797028,10,27,406.536,1,2
12452372497489908,12452372576154672,0.0201388,0.0200651,0.0546987,0.0500647,0.00382721,0.0786648,10,27,390.415,1,2
12452372504567897,12452372587225318,0.0201388,0.0200702,0.0536968,0.0500695,0.00882177,0.0826574,10,27,360.401,1,2
12452372505642206,12452372587241388,0.0201337,0.0200632,0.0526499,0.0500644,0.00881557,0.0815992,10,27,360.401,1,2
12452372506718089,12452372587250405,0.0201292,0.0200643,0.0516024,0.0500659,0.0088007,0.0805323,10,27,360.401,1,2
12452372507794382,12452372587259983,0.0201259,0.0200611,0.0505433,0.0500624,0.00879641,0.0794656,10,27,360.401,1,2
12452372510868661,12452372587275302,0.0201386,0.0200709,0.0514649,0.0500641,0.00480313,0.0764066,10,27,360.401,1,2
12452372514943694,12452372587283437,0.0201476,0.0200661,0.0514745,0.0500692,0.000717592,0.0723397,10,27,360.401,1,2
12452372517025818,12452372607404020,0.0201561,0.0200633,0.0594868,0.0500626,0.0107353,0.0903782,10,27,311.336,1,2
12452372522103345,12452372607419019,0.0201486,0.020076,0.0544462,0.0500623,0.0107209,0.0853157,10,27,311.336,1,2
12452372528177827,12452372607427464,0.0201381,0.0200692,0.0524714,0.0500711,0.00664017,0.0792496,10,27,311.336,1,2
12452372532257187,12452372607436301,0.0201324,0.0200649,0.0534722,0.0500684,0.00157454,0.0751791,10,27,311.336,1,2
12452372536336827,12452372607447822,0.0201414,0.0200654,0.0504603,0.0500739,0.000509332,0.071111,10,27,311.336,1,2
12452372546422612,12452372641787100,0.0201597,0.0200662,0.0554619,0.0500683,0.0197429,0.0953645,10,27,438.308,1,2
12452372547498554,12452372641802679,0.0201489,0.020065,0.0544484,0.0500654,0.0197068,0.0943041,10,27,438.308,1,2
12452372550572884,12452372641811506,0.0201274,0.0200615,0.0514773,0.0500615,0.0196339,0.0912386,10,27,438.308,1,2
12452372555648468,12452372641821805,0.0201358,0.0200681,0.0503701,0.0500689,0.0156675,0.0861733,10,27,438.308,1,2
12452372556722366,12452372641833046,0.0201292,0.0200638,0.0603695,0.0500692,0.00461203,0.0851107,10,27,438.308,1,2
12452372571807972,12452372663920177,0.0201498,0.0200681,0.0533306,0.0500648,0.0186318,0.0921122,10,27,392.237,1,2
12452372575889557,12452372663935275,0.0201677,0.0200671,0.0613504,0.050067,0.00652757,0.0880457,10,27,392.237,1,2
12452372586965332,12452372663944593,0.0201544,0.0200661,0.0503193,0.0500619,0.00650556,0.0769793,10,27,392.237,1,2
12452372595048991,12452372692543474,0.0201539,0.0200668,0.0765833,0.0500659,0.000757256,0.0974945,10,27,459.965,1,2
12452372607130709,12452372692558141,0.0201673,0.0200646,0.0645348,0.0500659,0.000725426,0.0854274,10,27,459.965,1,2
12452372608206892,12452372692567088,0.0201413,0.0200649,0.0635034,0.050062,0.000715428,0.0843602,10,27,459.965,1,2
12452372609282744,12452372692575614,0.0201259,0.020062,0.0624721,0.0500606,0.00069493,0.0832929,10,27,459.965,1,2
12452372611359859,12452372692584160,0.0201261,0.0200601,0.0604597,0.0500643,0.000638544,0.0812243,10,27,459.965,1,2
12452372612438998,12452372692593868,0.0201314,0.0200613,0.0593859,0.0500646,0.000637582,0.0801549,10,27,459.965,1,2
12452372641522285,12452372715972756,0.0201469,0.0200645,0.0522504,0.0500611,0.00205321,0.0744505,10,27,455.03,1,2
12452372660603033,12452372734110210,0.0201444,0.0200636,0.0506987,0.0500675,0.00266411,0.0735072,10,27,415.059,1,2
12452372663680880,12452372758495340,0.0201405,0.0200689,0.0587158,0.0500679,0.0159581,0.0948145,10,27,390.699,1,4
12452372664755339,12452372758510318,0.0201538,0.0200706,0.0576753,0.0500679,0.0159259,0.093755,10,27,390.699,1,4
12452372668831113,12452372758519254,0.0201333,0.020067,0.0536783,0.0500678,0.0158766,0.0896881,10,27,390.699,1,4
12452372674909021,12452372758528331,0.0201373,0.0200697,0.0527056,0.0500748,0.0107763,0.0836193,10,27,390.699,1,4
12452372675987058,12452372758539512,0.0202046,0.0200651,0.0515695,0.050067,0.0107783,0.0825525,10,27,390.699,1,4
12452372678068090,12452372758549421,0.0201423,0.0200661,0.0596064,0.0500667,0.000732591,0.0804813,10,27,390.699,1,4
12452372679141708,12452372758561283,0.020129,0.0200648,0.0586049,0.050062,0.000685663,0.0794196,10,27,390.699,1,4
12452372681212881,12452372758569929,0.0201244,0.0200635,0.0565693,0.0500671,0.000663301,0.077357,10,27,390.699,1,4
12452372692290501,12452372778711472,0.0201343,0.0200656,0.0514809,0.0500679,0.0148058,0.086421,12,31,404.909,1,4
12452372693368487,12452372778728744,0.0201424,0.0200669,0.0504034,0.0500634,0.0148145,0.0853603,12,31,404.909,1,4
12452372694441314,12452372778737510,0.020144,0.0200694,0.0513932,0.0500676,0.012759,0.0842962,12,31,404.909,1,4
12452372697515213,12452372784736511,0.02013,0.020065,0.0664259,0.0500735,0.000665395,0.0872213,12,31,380.879,1,4
12452372707593464,12452372784751910,0.0201451,0.0200701,0.056382,0.050064,0.000631371,0.0771584,12,31,380.879,1,4
12452372713672323,12452372784760716,0.0201397,0.0200656,0.0503618,0.050063,0.000586857,0.0710884,12,31,380.879,1,4
12452372715751492,12452372803056226,0.0201341,0.0200668,0.0513029,0.0500664,0.0158677,0.0873047,12,31,399.47,1,4
12452372733828804,12452372810232859,0.0201527,0.0200725,0.054508,0.0500665,0.0017434,0.0764041,12,31,423.831,1,4
12452372736915637,12452372810249620,0.0201718,0.0200646,0.0514396,0.0500672,0.00172261,0.073334,12,31,423.831,1,4
12452372740996901,12452372843717118,0.0201719,0.0200698,0.0675412,0.050063,0.0150072,0.10272,12,31,395.136,1,4
12452372750087995,12452372843732998,0.0201529,0.0200675,0.0584942,0.0500619,0.0149979,0.093645,12,31,395.136,1,4
12452372751164228,12452372843742175,0.0201336,0.0200686,0.0574578,0.0500604,0.0149865,0.0925779,12,31,395.136,1,4
12452372758239010,12452372843750530,0.0201495,0.0200746,0.0503749,0.0500603,0.0149871,0.0855115,12,31,395.136,1,4
12452372759320683,12452372843758676,0.0201725,0.0200739,0.0552449,0.0500643,0.00902066,0.084438,12,31,395.136,1,4
12452372778406461,12452372864191893,0.0201622,0.0200662,0.0544906,0.0500718,0.0111327,0.0857854,12,31,482.337,1,4
12452372784485762,12452372864206911,0.0201513,0.0200675,0.0556016,0.0500771,0.00396817,0.0797211,12,31,482.337,1,4
12452372794564102,12452372871222904,0.0201457,0.0200633,0.0526419,0.0500634,0.00387115,0.0766588,12,31,448.24,1,4
12452372796641928,12452372871240327,0.0201409,0.020069,0.0506038,0.0500688,0.00385372,0.0745984,12,31,448.24,1,4
12452372797716108,12452372886479821,0.0201447,0.020068,0.0575634,0.0500598,0.0110556,0.0887637,12,31,439.998,1,4
12452372802790419,12452372886495279,0.0201391,0.0200709,0.0525221,0.0500613,0.0110437,0.0837049,12,31,439.998,1,4
12452372803863887,12452372886504136,0.0201653,0.0200742,0.0514492,0.0500632,0.0110257,0.0826402,12,31,439.998,1,4
12452372809942756,12452372896674428,0.0201641,0.0200665,0.0636006,0.0500654,0.0029669,0.0867317,12,31,437.965,1,4
12452372814023148,12452372896690118,0.0201594,0.0200662,0.0595787,0.0500617,0.00292885,0.082667,12,31,437.965,1,4
12452372817100043,12452372896699165,0.0201317,0.020064,0.056622,0.0500674,0.00284548,0.0795991,12,31,437.965,1,4
12452372825181589,12452372906901707,0.0201565,0.0200715,0.0513886,0.05006,0.010175,0.0817201,12,31,453.471,1,4
12452372826259194,12452372906916895,0.0201388,0.0200701,0.0503566,0.0500582,0.0101622,0.0806577,12,31,453.471,1,4
12452372828334787,12452372906925702,0.0201305,0.0200622,0.054422,0.0500682,0.00403841,0.0785909,12,31,453.471,1,4
12452372843418700,12452372922178581,0.0201563,0.0200668,0.0506117,0.0500649,0.00799185,0.0787599,12,31,497.268,1,4
12452372846497158,12452372922194901,0.0201522,0.0200694,0.0545789,0.050071,0.000966578,0.0756977,12,31,497.268,1,4
12452372847574843,12452372922203728,0.0201376,0.0200682,0.05355,0.0500662,0.000941231,0.0746289,12,31,497.268,1,4
12452372852651298,12452372937372510,0.0201475,0.0200687,0.0525417,0.0500645,0.012032,0.0847212,12,31,528.634,1,4
12452372853726068,12452372937387999,0.0201355,0.0200638,0.0514873,0.0500635,0.0120391,0.0836619,12,31,528.634,1,4
12452372862807955,12452372937396865,0.0201685,0.0200653,0.0534988,0.0500704,0.000921603,0.0745889,12,31,528.634,1,4
12452372863882454,12452372937404970,0.0201348,0.0200669,0.0524848,0.0500631,0.000902848,0.0735225,12,31,528.634,1,4
12452372870958239,12452372942579959,0.0201573,0.02007,0.0504688,0.050065,0.000995602,0.0716217,12,31,588.345,1,4
12452372872037798,12452372957920472,0.0201422,0.0200683,0.0544956,0.0500671,0.0112449,0.0858827,12,31,492.492,1,4
12452372875114703,12452372957936762,0.0201382,0.0200724,0.0514521,0.0500642,0.0112318,0.0828221,12,31,492.492,1,4
12452372886197943,12452372957945278,0.0201534,0.020067,0.0505545,0.0500698,0.00103944,0.0717473,12,31,492.492,1,4
12452372887275779,12452372970080335,0.0201527,0.0200617,0.0505565,0.0500644,0.0120953,0.0828046,12,31,451.525,1,4
12452372891354407,12452372978260045,0.0201422,0.0200685,0.0606787,0.0500699,0.00608472,0.0869056,12,31,457.468,1,4
12452372896429761,12452372978277628,0.0201374,0.0200631,0.0556766,0.0500661,0.00603383,0.0818479,12,31,457.468,1,4
12452372899512767,12452372978286524,0.0201557,0.0200732,0.052629,0.0500654,0.00598907,0.0787738,12,31,457.468,1,4
12452372905591807,12452372995786285,0.0201359,0.0200686,0.0616464,0.0500671,0.00841218,0.0901945,12,31,511.412,1,4
12452372906664022,12452372995801774,0.0201348,0.0200656,0.0606013,0.0500631,0.00840166,0.0891378,12,31,511.412,1,4
12452372907737851,12452372995810661,0.0201502,0.0200708,0.059538,0.0500673,0.00838455,0.0880728,12,31,511.412,1,4
12452372908814495,12452372995818886,0.0201353,0.0200649,0.0584969,0.0500635,0.00837214,0.0870044,12,31,511.412,1,4
12452372921894389,12452372995827743,0.0201624,0.0200718,0.0505288,0.0500697,0.00324212,0.0739334,12,31,511.412,1,4
12452372922972666,12452372995837111,0.0201593,0.0200659,0.0525307,0.0500653,0.000174427,0.0728644,12,31,511.412,1,4
12452372924051454,12452372995850325,0.0201323,0.0200645,0.0515025,0.0500663,0.000164117,0.0717989,12,31,511.412,1,4
12452372937128614,12452373013046579,0.0201431,0.0200721,0.0506457,0.0500685,0.00512916,0.075918,12,31,498.305,1,4
12452372940210427,12452373021197374,0.0201522,0.0200713,0.059643,0.0500672,0.00119173,0.0809869,12,31,450.233,1,4
12452372941285929,12452373021213013,0.020139,0.020065,0.0586131,0.0500639,0.001175,0.0799271,12,31,450.233,1,4
12452372942360609,12452373021222020,0.0201418,0.0200699,0.0575545,0.0500657,0.00116512,0.0788614,12,31,450.233,1,4
12452372945439077,12452373021231097,0.0201406,0.0200675,0.0545193,0.0500625,0.00113219,0.075792,12,31,450.233,1,4
12452372949523135,12452373021246015,0.0201436,0.0200655,0.0504637,0.0500644,0.00111562,0.0717229,12,31,450.233,1,4
12452372955605592,12452373034325228,0.0201634,0.0200718,0.0524863,0.0500672,0.00606993,0.0787196,12,31,393.614,1,4
12452372957680814,12452373034340226,0.0201324,0.0200659,0.0504891,0.0500666,0.00603793,0.0766594,12,31,393.614,1,4
