send_time_ns,exit_time_ns,sender_to_A_s,service_time_A_s,A_to_B_s,service_time_B_s,B_to_sink_s,end_to_end_s,threads_A,threads_B,lambda,queue_len_A,queue_len_B
12452585789880430,12452585869881403,0.0201425,0.0200641,0.0577577,0.0500632,0.00210079,0.080001,16,38,503.513,1,3
12452585792954280,12452585869889218,0.0202037,0.0200678,0.0546477,0.0500677,0.00208361,0.0769349,16,38,503.513,1,3
12452585794027477,12452585869903765,0.020149,0.0200709,0.0536431,0.0500639,0.00208422,0.0758763,16,38,503.513,1,3
12452585800099584,12452585878977527,0.0201362,0.0200641,0.0526768,0.0500663,0.00606491,0.0788779,16,38,464.178,1,3
12452585801174765,12452585878991232,0.0201534,0.0200703,0.0515954,0.0500598,0.00606766,0.0778165,16,38,464.178,1,3
12452585803255707,12452585882083716,0.0201601,0.0200705,0.0555633,0.0500672,0.00310462,0.078828,16,38,450.213,1,3
12452585805328404,12452585882096801,0.0201423,0.0200683,0.0535518,0.0500651,0.00307427,0.0767684,16,38,450.213,1,3
12452585817407346,12452585896269669,0.0201896,0.0200688,0.0556477,0.0500698,0.00302502,0.0788623,16,38,401.562,1,3
12452585818483869,12452585896283355,0.020155,0.0200655,0.0546472,0.0500629,0.00299736,0.0777995,16,38,401.562,1,3
12452585819557568,12452585896291039,0.0201555,0.0200714,0.0535933,0.0500665,0.00298466,0.0767335,16,38,401.562,1,3
12452585822632249,12452585896301318,0.0201505,0.0200666,0.0505627,0.050069,0.00295594,0.0736691,16,38,401.562,1,3
12452585828704596,12452585904361945,0.0201535,0.0200738,0.0505263,0.0500681,0.00497755,0.0756573,16,38,373.782,1,3
12452585829782763,12452585904375060,0.0201586,0.0200668,0.0514837,0.0500657,0.00294998,0.0745923,16,38,373.782,1,3
12452585831859828,12452585904382824,0.0201555,0.020071,0.0504782,0.0500709,0.00188922,0.072523,16,38,373.782,1,3
12452585842931416,12452585916754984,0.0201811,0.0200709,0.0526825,0.0500673,0.000959905,0.0738236,16,38,528.695,1,3
12452585849068255,12452585927905631,0.020177,0.0200672,0.050633,0.0500719,0.0080273,0.0788374,16,38,462.424,1,3
12452585851147012,12452585938193132,0.0201485,0.020061,0.0576747,0.0500648,0.00922296,0.0870461,16,38,463.992,1,3
12452585852219909,12452585938207189,0.0201499,0.0200668,0.0566456,0.050062,0.00919174,0.0859873,16,38,463.992,1,3
12452585853292896,12452585938214913,0.0201509,0.0200672,0.0556156,0.0500684,0.00915549,0.084922,16,38,463.992,1,3
12452585861368721,12452585938223589,0.0201518,0.0200709,0.0505708,0.050071,0.00613226,0.0768549,16,38,463.992,1,3
12452585862440936,12452585938235742,0.020148,0.0200677,0.0545336,0.0500658,0.00111324,0.0757948,16,38,463.992,1,3
12452585865516309,12452585938245260,0.0201526,0.0200711,0.0514828,0.0500646,0.00109356,0.072729,16,38,463.992,1,3
12452585869589657,12452585948673094,0.0201495,0.0200683,0.0565335,0.0500657,0.00240039,0.0790834,16,38,615.398,1,3
12452585878666515,12452585958827536,0.0201695,0.0200711,0.0555291,0.0500629,0.00446239,0.080161,16,38,563.78,1,3
12452585881748870,12452585958838287,0.0201727,0.0200634,0.0525034,0.0500643,0.00441329,0.0770894,16,38,563.78,1,3
12452585886827589,12452585958846752,0.0201577,0.020064,0.0505782,0.0500641,0.00128318,0.0720192,16,38,563.78,1,3
12452585888906828,12452585966925443,0.020149,0.0200664,0.0566061,0.0500681,0.00126345,0.0780186,16,38,506.855,1,3
12452585895983203,12452585966941453,0.0201643,0.0200677,0.0506067,0.0500678,0.000187201,0.0709583,16,38,506.855,1,3
12452585904064950,12452585980347737,0.0201636,0.0200689,0.0536856,0.0500682,0.00243355,0.0762828,16,38,573.325,1,3
12452585905143116,12452585980360762,0.0201655,0.0200715,0.0526273,0.0500622,0.00242484,0.0752176,16,38,573.325,1,3
12452585906217055,12452585980368386,0.020155,0.0200697,0.0515841,0.0500622,0.00241215,0.0741513,16,38,573.325,1,3
12452585907289651,12452585980376932,0.0201497,0.0200679,0.0505441,0.0500608,0.00239342,0.0730873,16,38,573.325,1,3
12452585915365144,12452585988549357,0.0201548,0.0200713,0.0526822,0.0500688,0.000347219,0.0731842,16,38,513.369,1,3
12452585916443271,12452585988562833,0.0201791,0.020073,0.0516109,0.0500679,0.000329527,0.0721196,16,38,513.369,1,3
12452585921522431,12452585993656831,0.0201722,0.0200701,0.0517071,0.0500617,0.000255108,0.0721344,16,38,493.242,1,3
12452585927596763,12452586002868500,0.0201584,0.0200668,0.0509156,0.0500664,0.00419775,0.0752717,16,38,532.901,1,3
12452585928672555,12452586008950756,0.0201614,0.0200691,0.0599724,0.0500626,0.00014437,0.0802782,16,38,496.074,1,3
12452585930748127,12452586008963610,0.0201455,0.0200669,0.0579688,0.0500685,0.000101169,0.0782155,16,38,496.074,1,3
12452585933821005,12452586014180117,0.0201492,0.0200692,0.0549696,0.0500656,0.00524034,0.0803591,16,38,510.05,1,3
12452585937893943,12452586014193091,0.0201551,0.0200731,0.0509234,0.0500675,0.00522058,0.0762991,16,38,510.05,1,3
12452585938971298,12452586014200856,0.0201802,0.0200722,0.0546975,0.0500651,0.000351788,0.0752296,16,38,510.05,1,3
12452585941051489,12452586014215383,0.0201659,0.020068,0.0526566,0.0500707,0.000341399,0.0731639,16,38,510.05,1,3
12452585943125508,12452586014225472,0.0201515,0.0200705,0.0506575,0.0500694,0.000290925,0.0711,16,38,510.05,1,3
12452585944198314,12452586027260151,0.0201558,0.0200703,0.0525806,0.0500689,0.0103254,0.0830618,16,38,466.691,1,3
12452585946272835,12452586027272965,0.0201481,0.0200696,0.050548,0.0500631,0.0103041,0.0810001,16,38,466.691,1,3
12452585947344960,12452586027280700,0.0201368,0.0200661,0.0515332,0.0500858,0.00826568,0.0799357,16,38,466.691,1,3
12452585948417827,12452586027291340,0.0201444,0.0200731,0.0504636,0.0500636,0.00826553,0.0788735,16,38,466.691,1,3
12452585958497679,12452586034404864,0.020171,0.0200681,0.0516765,0.0500621,0.00405969,0.0759072,16,38,487.223,1,3
12452585963572642,12452586056758434,0.0201499,0.0200665,0.0548162,0.0500641,0.0182197,0.0931858,16,38,511.834,1,3
12452585966649056,12452586056771399,0.0201454,0.0200666,0.0517832,0.0500625,0.0181937,0.0901223,16,38,511.834,1,3
12452585968724377,12452586056779073,0.0201597,0.0200668,0.0527244,0.0500676,0.0151707,0.0880547,16,38,511.834,1,3
12452585970801142,12452586056789983,0.0201588,0.0200708,0.0506731,0.050069,0.0151569,0.0859888,16,38,511.834,1,3
12452585971871333,12452586056804410,0.0201485,0.0200688,0.0516497,0.0500721,0.0131349,0.0849331,16,38,511.834,1,3
12452585972943769,12452586056813347,0.0201546,0.0200663,0.050598,0.050066,0.013117,0.0838696,16,38,511.834,1,3
12452585974017498,12452586056825861,0.0201464,0.0200666,0.0505656,0.0500644,0.0120964,0.0828084,16,38,511.834,1,3
12452585980090967,12452586056835208,0.0201514,0.0200718,0.0526328,0.050064,0.00396008,0.0767442,16,38,511.834,1,3
12452585983167351,12452586059793461,0.0201549,0.0200688,0.0556393,0.0500686,0.000831856,0.0766261,16,38,493.147,1,3
12452585988239999,12452586059806576,0.0201446,0.020067,0.050608,0.0500632,0.000813893,0.0715666,16,38,493.147,1,3
12452585991319619,12452586081501694,0.0201599,0.0200631,0.052706,0.050068,0.0173162,0.0901821,16,38,500.062,1,3
12452585993394079,12452586081514588,0.0201494,0.020064,0.0506614,0.0500664,0.0173097,0.0881205,16,38,500.062,1,3
12452585994469511,12452586081522302,0.0201436,0.0200624,0.0626462,0.0500707,0.00426295,0.0870528,16,38,500.062,1,3
12452585995542498,12452586081532982,0.0201418,0.0200667,0.0616119,0.050065,0.00423676,0.0859905,16,38,500.062,1,3
12452586002616970,12452586081610427,0.0201484,0.0200675,0.0545542,0.0500626,0.00429087,0.0789935,16,38,500.062,1,3
12452586008691932,12452586081618562,0.0201475,0.0200681,0.0504668,0.0500708,0.00231241,0.0729266,16,38,500.062,1,3
12452586009766752,12452586081636777,0.0201539,0.0200652,0.0504242,0.0500697,0.00129196,0.07187,16,38,500.062,1,3
12452586013838608,12452586085566447,0.0201523,0.0200696,0.050427,0.0500714,0.00114846,0.0717278,16,38,474.59,1,3
12452586026918773,12452586109962236,0.0201833,0.0200688,0.0596595,0.0500712,0.00320075,0.0830435,16,38,475.112,1,3
12452586028995387,12452586109975250,0.0201933,0.0200644,0.0576284,0.050067,0.00315814,0.0809799,16,38,475.112,1,3
12452586030072422,12452586109982904,0.0201546,0.0200668,0.0566344,0.0500675,0.0031215,0.0799105,16,38,475.112,1,3
12452586034147062,12452586109991691,0.0201467,0.0200629,0.0525766,0.0500666,0.00312132,0.0758446,16,38,475.112,1,3
12452586035223716,12452586110068855,0.0201564,0.020068,0.0514946,0.0500667,0.00319408,0.0748451,16,38,475.112,1,3
12452586036296202,12452586110081288,0.0201434,0.0200647,0.0504505,0.0500677,0.00319121,0.0737851,16,38,475.112,1,3
12452586038369149,12452586110088993,0.0201403,0.0200666,0.0512912,0.0500682,0.00028837,0.0717198,16,38,475.112,1,3
12452586056445970,12452586141625418,0.0201705,0.0200692,0.0548907,0.0500719,0.0101182,0.0851794,16,38,525.49,1,3
12452586059523697,12452586141644744,0.0201602,0.0200689,0.0518506,0.0500678,0.0101103,0.082121,16,38,525.49,1,3
12452586060599519,12452586141653050,0.020159,0.0200686,0.050798,0.0500644,0.0100965,0.0810535,16,38,525.49,1,3
12452586061673698,12452586141661435,0.0201464,0.0200695,0.0537461,0.0500681,0.00609528,0.0799877,16,38,525.49,1,3
12452586064746996,12452586141671785,0.02015,0.02007,0.0507102,0.0500626,0.00606455,0.0769248,16,38,525.49,1,3
12452586066822989,12452586141679539,0.0201454,0.0200717,0.0536486,0.0500626,0.00106256,0.0748566,16,38,525.49,1,3
12452586069894424,12452586141688957,0.0201552,0.0200731,0.0506024,0.0500619,0.00103692,0.0717945,16,38,525.49,1,3
12452586070965357,12452586150804697,0.020182,0.0200718,0.0545413,0.0500682,0.005116,0.0798393,16,38,520.971,1,3
12452586074046300,12452586150819334,0.0201559,0.0200638,0.0515053,0.0500633,0.00511183,0.076773,16,38,520.971,1,3
12452586076120328,12452586150827069,0.0201385,0.020064,0.0504923,0.0500671,0.00407595,0.0747067,16,38,520.971,1,3
12452586081194840,12452586162168442,0.0201504,0.020071,0.0586235,0.050071,0.00219963,0.0809736,16,38,513.928,1,3
12452586085271826,12452586162182107,0.0201492,0.0200627,0.0545864,0.0500689,0.00217468,0.0769103,16,38,513.928,1,3
12452586090345856,12452586162189862,0.0201654,0.020068,0.0515556,0.050072,0.00012307,0.071844,16,38,513.928,1,3
12452586095422210,12452586171259786,0.0201468,0.0200668,0.0507392,0.0500675,0.00495155,0.0758376,16,38,473.543,1,3
12452586096494987,12452586174355175,0.0201412,0.0200657,0.0547343,0.0500687,0.00298471,0.0778602,16,38,458.712,1,3
12452586097569196,12452586174368851,0.020149,0.0200703,0.053685,0.0500608,0.00296569,0.0767997,16,38,458.712,1,3
12452586109653548,12452586194793983,0.0201488,0.020065,0.0618117,0.05007,0.00317994,0.0851404,16,38,451.02,1,3
12452586111735072,12452586194807649,0.0201709,0.0200653,0.059754,0.0500662,0.00314773,0.0830726,16,38,451.02,1,3
12452586112810473,12452586194815424,0.0201626,0.0200667,0.0588593,0.0500694,0.00298306,0.082005,16,38,451.02,1,3
12452586113882218,12452586194824571,0.0201413,0.0200654,0.0578798,0.0500663,0.00292125,0.0809424,16,38,451.02,1,3
12452586114956307,12452586194833928,0.0201534,0.0200619,0.056797,0.0500623,0.0029272,0.0798776,16,38,451.02,1,3
12452586116030426,12452586194841623,0.0201458,0.0200674,0.0557514,0.0500706,0.00291397,0.0788112,16,38,451.02,1,3
12452586121104937,12452586194851611,0.0201394,0.0200622,0.0506904,0.0500699,0.00291694,0.0737467,16,38,451.02,1,3
12452586122179827,12452586194859205,0.0201466,0.0200678,0.0503905,0.0500661,0.0021423,0.0726794,16,38,451.02,1,3
12452586129250983,12452586206021463,0.0201453,0.0200708,0.0514074,0.0500746,0.00521778,0.0767705,16,38,413.445,1,3
12452586141322571,12452586228246773,0.02016,0.0200715,0.0506883,0.0500701,0.0160758,0.0869242,16,38,383.027,1,3
12452586142409064,12452586228261100,0.0201766,0.02007,0.0586845,0.0500704,0.00699094,0.085852,16,38,383.027,1,3
12452586150492924,12452586228268884,0.020171,0.0200643,0.0506326,0.0500646,0.00697235,0.077776,16,38,383.027,1,3
12452586152572754,12452586228276458,0.0201501,0.0200654,0.0516239,0.050069,0.00392964,0.0757037,16,38,383.027,1,3
12452586155651102,12452586228285495,0.0201493,0.0200676,0.0506367,0.0500716,0.00184834,0.0726344,16,38,383.027,1,3
12452586156727455,12452586228294953,0.0201449,0.0200664,0.0505818,0.0500628,0.000840783,0.0715675,16,38,383.027,1,3
12452586158802185,12452586253784047,0.0201382,0.0200659,0.0546795,0.0500658,0.0201642,0.0949819,16,38,456.225,1,3
12452586161877047,12452586253797793,0.0201411,0.0200658,0.0516199,0.0500614,0.0201598,0.0919207,16,38,456.225,1,3
12452586170957881,12452586253805518,0.0201717,0.0200694,0.0536703,0.050074,0.00900564,0.0828476,16,38,456.225,1,3
12452586174037882,12452586253814735,0.0201559,0.0200684,0.0506549,0.05007,0.00896603,0.0797769,16,38,456.225,1,3
12452586176120968,12452586253827970,0.0201705,0.0200643,0.0505822,0.0500733,0.00695426,0.077707,16,38,456.225,1,3
12452586177198533,12452586253835604,0.0201464,0.0200681,0.0525885,0.0500663,0.00390217,0.0766371,16,38,456.225,1,3
12452586178276700,12452586253844671,0.0201418,0.0200643,0.0515427,0.0500687,0.0038834,0.075568,16,38,456.225,1,3
12452586183355569,12452586258873727,0.0201496,0.0200699,0.0525233,0.0500728,0.00284524,0.0755182,16,38,430.279,1,3
12452586189432486,12452586281466334,0.0201541,0.0200698,0.0686566,0.0500633,0.00322314,0.0920338,16,38,498.504,1,3
12452586194509020,12452586281480140,0.0201465,0.0200697,0.0636864,0.0500652,0.00313821,0.0869711,16,38,498.504,1,3
12452586199667509,12452586281487714,0.0201454,0.0200666,0.0586139,0.0500638,0.00306087,0.0818202,16,38,498.504,1,3
12452586196587889,12452586281495218,0.0201469,0.0200659,0.0616949,0.0500652,0.0030655,0.0849073,16,38,498.504,1,3
12452586205745637,12452586281502972,0.0201527,0.0200689,0.0525421,0.0500639,0.00306249,0.0757573,16,38,498.504,1,3
12452586207832140,12452586281517820,0.0201617,0.0200602,0.0513671,0.0500675,0.0021568,0.0736857,16,38,498.504,1,3
12452586227909592,12452586305945359,0.0201585,0.0200702,0.0557148,0.0500718,0.00216249,0.0780358,16,38,442.105,1,3
12452586228985745,12452586305959425,0.0202395,0.0200705,0.0545895,0.0500658,0.00214466,0.0769737,16,38,442.105,1,3
12452586234065797,12452586312221448,0.0201517,0.0200662,0.0546578,0.0500669,0.00334621,0.0781557,12,33,480.2,1,3
12452586236143002,12452586312234632,0.0201488,0.0200673,0.0526286,0.0500682,0.00331421,0.0760916,12,33,480.2,1,3
12452586237220467,12452586312242627,0.020148,0.0200686,0.0515652,0.0500676,0.00330898,0.0750222,12,33,480.2,1,3
12452586238296029,12452586312253027,0.0201511,0.020068,0.0505466,0.0500646,0.00325929,0.073957,12,33,480.2,1,3
12452586241381289,12452586312262084,0.0201591,0.0200683,0.050442,0.0500676,0.000279723,0.0708808,12,33,480.2,1,3
12452586253460973,12452586325472141,0.0201519,0.0200699,0.0516064,0.050066,0.000252863,0.0720112,12,33,551.45,1,3
12452586258544892,12452586334761857,0.020176,0.0200687,0.0527374,0.0500651,0.00330358,0.076217,12,33,568.672,1,3
12452586260627187,12452586334775192,0.0201598,0.0200728,0.050743,0.0500615,0.00324524,0.074148,12,33,568.672,1,3
12452586261703400,12452586335817251,0.0201556,0.0200677,0.0537247,0.0500642,0.000233497,0.0741139,12,33,604.702,1,3
12452586270778443,12452586353036348,0.0201529,0.0200687,0.0547882,0.0500673,0.00731685,0.0822579,12,33,515.807,1,3
12452586271856309,12452586353049392,0.0201567,0.0200796,0.0537368,0.0500646,0.00729964,0.0811931,12,33,515.807,1,3
12452586274933735,12452586353057277,0.0201601,0.0200721,0.050661,0.0500653,0.00730241,0.0781235,12,33,515.807,1,3
12452586276023123,12452586353066554,0.0201611,0.0200718,0.0556219,0.050073,0.00126052,0.0770434,12,33,515.807,1,3
12452586278099847,12452586353075751,0.020156,0.020068,0.0535884,0.0500686,0.00123147,0.0749759,12,33,515.807,1,3
12452586281176191,12452586353084969,0.0201504,0.0200734,0.0505181,0.0500672,0.00124018,0.0719088,12,33,515.807,1,3
12452586285262294,12452586360112633,0.0201622,0.0200668,0.0505063,0.0500639,0.00418188,0.0748503,12,33,478.346,1,3
12452586290343577,12452586378585855,0.0201482,0.0200671,0.0517183,0.0500619,0.0163758,0.0882423,12,33,498.791,1,3
12452586295420984,12452586378599581,0.0201563,0.020071,0.0598904,0.0500698,0.0031319,0.0831786,12,33,498.791,1,3
12452586301504523,12452586378607415,0.0201622,0.0200704,0.0538422,0.0500644,0.00309849,0.0771029,12,33,498.791,1,3
12452586304588972,12452586378616592,0.0201589,0.020072,0.0507764,0.0500638,0.00309223,0.0740276,12,33,498.791,1,3
12452586305663051,12452586380719696,0.0201498,0.0200667,0.0527153,0.0500666,0.00219151,0.0750566,12,33,580.812,1,3
12452586308743893,12452586380732741,0.0201539,0.020067,0.0507089,0.0500695,0.0011261,0.0719888,12,33,580.812,1,3
12452586309820557,12452586382792333,0.0201422,0.0200681,0.0507194,0.0500651,0.00211017,0.0729718,12,33,570.877,1,3
12452586311895428,12452586385956291,0.0201365,0.0200682,0.0527425,0.0500709,0.0011819,0.0740609,12,33,593.788,1,3
12452586314050839,12452586385969175,0.0201479,0.0200625,0.0506258,0.0500631,0.0011446,0.0719183,12,33,593.788,1,3
12452586312971160,12452586385976949,0.0201647,0.0200703,0.0516925,0.0500685,0.00114858,0.0730058,12,33,593.788,1,3
12452586315125520,12452586385986006,0.0201462,0.0200676,0.0505559,0.0500619,0.000158336,0.0708605,12,33,593.788,1,3
12452586325199772,12452586415463089,0.0201393,0.0200654,0.0576925,0.050066,0.0124315,0.0902633,12,33,525.91,1,3
12452586328280584,12452586415477136,0.0201448,0.0200678,0.0546707,0.0500649,0.0123811,0.0871966,12,33,525.91,1,3
12452586329358871,12452586415485030,0.0201404,0.0200669,0.0536065,0.0500608,0.0123792,0.0861262,12,33,525.91,1,3
12452586330435665,12452586415494168,0.0201404,0.0200645,0.0525558,0.0500663,0.0123623,0.0850585,12,33,525.91,1,3
12452586334512741,12452586415503235,0.0201379,0.0200693,0.0554696,0.050068,0.00538294,0.0809905,12,33,525.91,1,3
12452586335588684,12452586415510939,0.0201392,0.0200648,0.0544261,0.050066,0.0053569,0.0799223,12,33,525.91,1,3
12452586340668274,12452586415523633,0.0201415,0.0200657,0.0513685,0.0500668,0.00334539,0.0748554,12,33,525.91,1,3
12452586352751545,12452586441039237,0.0201525,0.0200708,0.0556771,0.050065,0.0124581,0.0882877,12,33,458.062,1,3
12452586359834744,12452586441059715,0.0201581,0.0200678,0.0507381,0.0500672,0.0103288,0.081225,12,33,458.062,1,3
12452586361915665,12452586441067460,0.0201468,0.0200721,0.0507386,0.0500653,0.00826632,0.0791518,12,33,458.062,1,3
12452586364996247,12452586441074994,0.0202109,0.0200691,0.0507585,0.0500682,0.00510931,0.0760787,12,33,458.062,1,3
12452586368086137,12452586461175099,0.0201624,0.0200712,0.0528467,0.0500685,0.0200798,0.093089,12,33,406.018,1,3
12452586369162019,12452586461190167,0.0201392,0.0200651,0.0518317,0.0500666,0.0200572,0.0920281,12,33,406.018,1,3
12452586370237471,12452586461197842,0.0201491,0.0200688,0.0507674,0.0500747,0.0200439,0.0909604,12,33,406.018,1,3
12452586378319837,12452586461206949,0.0201402,0.0200696,0.0508237,0.0500719,0.0119232,0.0828871,12,33,406.018,1,3
12452586379398765,12452586461216036,0.0201429,0.0200673,0.0508218,0.0500701,0.0108526,0.0818173,12,33,406.018,1,3
12452586380473456,12452586471301258,0.0201419,0.0200681,0.0648462,0.0500731,0.0058397,0.0908278,12,33,375.338,1,3
12452586382551542,12452586471316036,0.0201467,0.020071,0.0627984,0.0500672,0.00581939,0.0887645,12,33,375.338,1,3
12452586383632434,12452586471323841,0.0201463,0.0200679,0.0617768,0.0500621,0.00576828,0.0876914,12,33,375.338,1,3
12452586385707365,12452586471332998,0.0201506,0.0200737,0.0597339,0.0500622,0.00574115,0.0856256,12,33,375.338,1,3
12452586390789110,12452586471342045,0.0201606,0.0200674,0.0546443,0.0500624,0.00574802,0.0805529,12,33,375.338,1,3
12452586393877035,12452586471351342,0.0201565,0.0200647,0.0515812,0.0500677,0.00573665,0.0774743,12,33,375.338,1,3
12452586394953829,12452586471364507,0.0201513,0.0200624,0.050545,0.0500682,0.00571435,0.0764107,12,33,375.338,1,3
12452586399028961,12452586488548667,0.0201422,0.0200666,0.0564515,0.0500711,0.012926,0.0895197,12,33,426.383,1,3
12452586400107148,12452586488564207,0.0201377,0.0200615,0.0554017,0.0500677,0.0129177,0.0884571,12,33,426.383,1,3
12452586415182434,12452586496635132,0.0201526,0.0200735,0.0556848,0.0500696,0.00561532,0.0814527,12,33,396.133,1,3
12452586418264549,12452586496650451,0.0201533,0.0200702,0.0526338,0.0500604,0.00559876,0.0783859,12,33,396.133,1,3
12452586425345964,12452586512968101,0.0201476,0.0200693,0.0656897,0.0500713,0.00178486,0.0876221,12,33,354.134,1,3
12452586427430353,12452586512983881,0.0201653,0.0200755,0.0636235,0.0500666,0.0017647,0.0855535,12,33,354.134,1,3
12452586428507548,12452586512991615,0.0201411,0.0200679,0.0625992,0.0500684,0.00174381,0.0844841,12,33,354.134,1,3
12452586431605442,12452586512999119,0.0201778,0.0200688,0.0594906,0.0500687,0.00172533,0.0813937,12,33,354.134,1,3
12452586440702096,12452586513024386,0.0201628,0.0200687,0.0504431,0.0500704,0.00171645,0.0723223,12,33,354.134,1,3
12452586443790332,12452586522052452,0.02016,0.0200673,0.0573452,0.0500691,0.000756896,0.0782621,12,33,329.734,1,3
12452586460869818,12452586545310553,0.0201505,0.0200704,0.0575225,0.0500607,0.00676771,0.0844407,12,33,281.782,1,3
12452586470948879,12452586551341344,0.0202218,0.0200676,0.0554671,0.0500713,0.00470353,0.0803925,12,33,270.05,1,3
12452586472028018,12452586551356111,0.0201521,0.0200678,0.0544944,0.0500681,0.00468155,0.0793281,12,33,270.05,1,3
12452586473106224,12452586551363735,0.020147,0.0200698,0.053441,0.0500626,0.00466948,0.0782575,12,33,270.05,1,3
12452586476187047,12452586551371209,0.0201467,0.0200637,0.050377,0.050061,0.00466048,0.0751842,12,33,270.05,1,3
12452586488267682,12452586574771276,0.0201459,0.0200695,0.0545438,0.0500672,0.0118139,0.0865036,12,33,379.352,1,3
12452586496344980,12452586574786675,0.020156,0.0200695,0.0555391,0.050068,0.00274654,0.0784417,12,33,379.352,1,3
12452586500423097,12452586574794500,0.0201474,0.0200669,0.0515342,0.0500678,0.00268983,0.0743714,12,33,379.352,1,3
12452586502501465,12452586578947007,0.0201436,0.0200657,0.0534845,0.0500735,0.00281737,0.0764455,12,33,483.321,1,3
12452586507578080,12452586595307167,0.0201458,0.0200707,0.0604727,0.0500699,0.00711064,0.0877291,12,33,500.303,1,3
12452586512662720,12452586595323557,0.0201542,0.0200697,0.0554192,0.0500664,0.00708748,0.0826608,12,33,500.303,1,3
12452586521743464,12452586599366839,0.0201629,0.020069,0.0534083,0.0500665,0.0040522,0.0776234,12,33,474.82,1,3
12452586525828074,12452586606512755,0.0201483,0.0200633,0.0553873,0.0500695,0.00514912,0.0806847,12,33,450.444,1,3
12452586537908799,12452586624973233,0.0201411,0.0200637,0.0667178,0.0500621,0.000205585,0.0870644,12,33,502.423,1,3
12452586544987119,12452586624989283,0.0202128,0.020067,0.0596046,0.0500609,0.000184746,0.0800022,12,33,502.423,1,3
12452586551067211,12452586624997298,0.0201497,0.0200679,0.0536214,0.0500675,0.000158947,0.0739301,12,33,502.423,1,3
12452586552147692,12452586625063151,0.0201515,0.0200645,0.0525623,0.0500659,0.000201737,0.0729155,12,33,502.423,1,3
12452586554224997,12452586627109789,0.0201521,0.020071,0.0505324,0.0500685,0.00220037,0.0728848,12,33,500.291,1,3
12452586555305879,12452586627124737,0.0201538,0.0200638,0.0503679,0.0500664,0.00129723,0.0718189,12,33,500.291,1,3
12452586557382613,12452586636172239,0.0201374,0.0200672,0.0514333,0.0500666,0.00721894,0.0787896,12,33,461.27,1,3
12452586574459734,12452586646329347,0.020158,0.0200707,0.0506976,0.0500717,0.00101401,0.0718696,12,33,418.751,1,3
12452586575538391,12452586651391004,0.0201551,0.0200663,0.0536813,0.0500674,0.00201614,0.0758526,12,33,396.558,1,3
12452586576615306,12452586651405451,0.0201606,0.0200724,0.0526325,0.050062,0.00199701,0.0747901,12,33,396.558,1,3
12452586578693472,12452586651413426,0.0201454,0.0200706,0.0505961,0.0500625,0.00197853,0.07272,12,33,396.558,1,3
12452586584771862,12452586660621078,0.0201432,0.0200657,0.0516032,0.0500669,0.00410284,0.0758492,12,33,461.873,1,3
12452586585848626,12452586660636166,0.0201418,0.0200706,0.0505604,0.0500677,0.00408535,0.0747875,12,33,461.873,1,3
12452586586924267,12452586660643840,0.0201356,0.0200668,0.0505313,0.0500698,0.00305268,0.0737196,12,33,461.873,1,3
12452586595016413,12452586668841513,0.0201596,0.0200696,0.0526316,0.0500683,0.00103398,0.0738251,12,33,479.014,1,3
12452586599094961,12452586675965097,0.0201463,0.0200659,0.0546701,0.0500658,0.00205374,0.0768701,12,33,445.24,1,3
12452586604179100,12452586675979954,0.0201479,0.0200641,0.0506509,0.0500651,0.00100206,0.0718009,12,33,445.24,1,3
12452586606255684,12452586683135809,0.0201444,0.020066,0.0507082,0.0500699,0.00602753,0.0768801,12,33,415.182,1,3
12452586607330164,12452586688209528,0.0201523,0.0200686,0.0586997,0.0500716,0.00202731,0.0808794,12,33,393.361,1,3
12452586612409975,12452586688224937,0.0201384,0.0200652,0.0536541,0.0500667,0.00202246,0.075815,12,33,393.361,1,3
12452586613486228,12452586688232611,0.0201364,0.0200681,0.0525917,0.0500653,0.00201826,0.0747464,12,33,393.361,1,3
12452586617563243,12452586697568012,0.0201399,0.0200706,0.0555277,0.0500732,0.00433713,0.0800048,12,33,506.119,1,3
12452586623645429,12452586697583862,0.0201459,0.0200666,0.052542,0.0500678,0.00125052,0.0739384,12,33,506.119,1,3
12452586624720450,12452586697591636,0.0201414,0.0200681,0.0515063,0.0500618,0.00122353,0.0728712,12,33,506.119,1,3
12452586626801342,12452586701642042,0.020168,0.0200687,0.0544298,0.0500674,0.000242894,0.0748407,12,33,480.018,1,3
12452586635884732,12452586712965651,0.0201586,0.0200694,0.0545851,0.0500661,0.00233724,0.0770809,12,33,503.448,1,3
12452586642964724,12452586716131443,0.020147,0.0200697,0.0506597,0.0500648,0.00236003,0.0731667,12,33,543.842,1,3
12452586646050656,12452586726298359,0.0201556,0.0200654,0.0526502,0.0500685,0.00744191,0.0802477,12,33,496.277,1,3
12452586651130938,12452586726314319,0.0201409,0.0200637,0.0546949,0.0500688,0.00034756,0.0751834,12,33,496.277,1,3
12452586652208353,12452586726322204,0.0201381,0.0200635,0.0536654,0.0500637,0.000310271,0.0741139,12,33,496.277,1,3
12452586653286199,12452586726332503,0.020149,0.0200645,0.0526002,0.0500642,0.000297016,0.0730463,12,33,496.277,1,3
12452586660367243,12452586733432082,0.0201455,0.0200694,0.052656,0.050065,0.000263333,0.0730648,12,33,501.629,1,3
12452586662446652,12452586733446970,0.0201398,0.0200675,0.0506471,0.050067,0.00021339,0.0710003,12,33,501.629,1,3
